,unique,ei-tuotos-tyyppia,henkiloestoeliikkuvuudet-lkm,julkaisut,kasikirja,koulutus,muu-tuotos,ohjelma,opiskelijaliikkuvuudet-lkm,raportti,selvitys,tapahtuma,toimintamalli,tutkimus,verkkosivut,min,max,std,mean
1516,"61Jyväskylän yliopisto, Koulutusjohtamisen instituuttiJohtamalla ja kehittämällä kohti inklusiivista koulua",3,,,,,,,,,,,,,,0.0,0.9,0.286864830993787,0.3148148148148148
1517,61Kehitysvammaliitto ry / Elinikäisen oppimisen  yksikköHAUKI ON KALAsta digiaikaan!,2,,,,,,,,,,,,,,0.0,0.7,0.34641016151377546,0.25
1518,61Lahden kaupunkiJohtaja luotsina uudistumisen ja uudistamisen prosesseissa.,4,,,,,,,,,,,,,,-0.1,0.8,0.2574530249770729,0.385625
1519,"61Lapin yliopisto, KTK, Opetus- ja kasvatusalan täydennyskoulutusyksikköMyönteisiä toimintamalleja lasten ja nuorten hyvinvoinnin tukemiseen",1,,,,,,,,,,,,,,0.3,0.9,0.2645751311064591,0.65
1520,"61Lapin yliopisto, KTK, Opetus- ja kasvatusalan täydennyskoulutusyksikköOppimisen ja kasvun haasteet varhaiskasvatuksessa ja esiopetuksessa",1,,,,,,,,,,,,,,0.3,0.8,0.2516611478423584,0.5333333333333333
1521,"61Lapin yliopisto, KTK, Opetus- ja kasvatusalan täydennyskoulutusyksikköTVT- ja digiosaamisen hyödyntäminen opetuksessa ",1,,,,,,,,,,,,,,0.2,0.9,0.3785938897200183,0.6333333333333334
1522,61Lapin yliopiston Koulutus- ja kehittämispalvelutAikuinen oppijana - Pedagogisen osaamisen kehittäminen vapaassa sivistystyössä,3,,,,,,,,,,,,,,0.1,0.2,,0.13333333333333333
1523,61Lapin yliopiston Koulutus- ja kehittämispalvelutINTO - Innovaatio-osaamisen kehittäminen,2,,,,,,,,,,,,,,-0.5,0.4,0.20866382713582687,0.016666666666666663
1524,61Lapin yliopiston Koulutus- ja kehittämispalvelutLapsi edellä - pedagogisia työkaluja varhaiskasvatukseen,2,,,,,,,,,,,,,,-0.1,0.2,0.07738612787525831,0.005000000000000001
1525,61Lapin yliopiston Koulutus- ja kehittämispalvelutTVT vapaan sivistystyön opetuksen kehittämisessä 12 op,3,,,,,,,,,,,,,,0.0,0.3,,0.16666666666666666
1526,"61Laurea-ammattikorkeakouluTurvallinen, väkivallaton koulu",1,,,,,,,,,,,,,,0.1,0.7,0.28722813232690136,0.475
1527,61Mannerheimin LastensuojeluliittoOsallisuutta oppimassa,2,,,,,,,,,,,,,,-0.5,0.6,0.2199017158590904,0.05714285714285715
1528,"61Matemaattisten Aineiden Opettajien Liitto MAOL ryDigitaalisten aineistojen pedagoginen hyödyntäminen matematiikassa, fysiikassa ja kemiassa",1,,,,,,,,,,,,,,0.0,0.9,0.45,0.225
1529,"61Matemaattisten Aineiden Opettajien Liitto MAOL ryOhjelmistojen pedagoginen hyödyntäminen matematiikassa, fysiikassa ja kemiassa",1,,,,,,,,,,,,,,-0.1,0.2,0.0948683298050514,0.030000000000000006
1530,61Metropolia Ammattikorkeakoulu OyDigitaalisen oppimateriaalin valmistus ja jakaminen verkossa,5,,,,,,,,,,,,,,-0.2,0.9,0.3178807937908089,0.31552380952380954
1531,61Metropolia Ammattikorkeakoulu OyDigitaaliset työvälineet haltuun,4,,,,,,,,,,,,,,-0.1,-0.1,,-0.1
1532,61Metropolia Ammattikorkeakoulu OyMuutoksen johtaminen toisen asteen oppilaitoksessa,2,,,,,,,,,,,,,,0.0,0.2,0.05000000000000001,0.1125
1533,61Metropolia Ammattikorkeakoulu OyPelikoulutuksen rakenteet,2,,,,,,,,,,,,,,-0.3,0.2,0.14142135623730953,-0.09999999999999999
1534,61Metropolia Ammattikorkeakoulu OyVirtuaalimuskari - Opettajien digitaidot varhaisiän musiikkikasvatuksessa,5,,,,,,,,,,,,,,-0.4,0.4,0.2837095849634552,0.09333333333333334
1535,61Metropolia ammattikorkeakoulu OyToiminnalliset menetelmät valmentavien ja valmistavien luokkien opetuksessa,4,,,,,,,,,,,,,,-0.2,0.8,0.22776693131051806,0.041666666666666664
1536,"61Metropolia ammattikorkeakoulu, viestinnän tutkinto-ohjelmaTietoinen digitoiminta",,,,,,1,,,,,,2,,1,-0.1,0.9,0.22273265304620501,0.21666666666666667
1537,61Naisasialiitto Unioni ryTasa-arvoinen päiväkoti,2,,,,,,,,,,,,,,-0.6,0.9,0.4228245901928329,0.22499999999999998
1538,"61Niilo Mäki InstituuttiHyvinvointia ja turvallisuutta kasvua, oppimista ja koulunkäyntiä tukemalla",4,,,,,,,,,,,,,,-0.5,0.9,0.3305440332162416,0.22083333333333335
1539,61Niilo Mäki InstituuttiYhteispeli - hyvinvointia oppilaille ja työyhteisöille,4,,,,,,,,,,,,,,0.0,0.4,0.16193181749894453,0.12916666666666668
1540,"61Niilo Mäki InstituuttiYhteisöllistä hyvinvointia, turvallisuutta ja pedagogista kehittymistä varhaiskasvatuksesta perusopetukseen",3,,,,,,,,,,,,,,-0.8,0.8,0.24067784313439444,0.1785714285714286
1541,61Oulun ammattikorkeakoulu Oy/Ammatillinen opettajakorkeakouluHyppää osallisuusjunaan! – hyvinvoinnin ja turvallisuuden edistämistä osallisuuden keinoin,5,,,,,,,,,,,,,,0.0,0.7,0.18027756377319948,0.27999999999999997
1542,61Oulun ammattikorkeakoulu Oy/Ammatillinen opettajakorkeakouluKohti reformia (Tutke3),1,,,,,,,,,,,,,,0.0,0.5,0.1902379462422684,0.15714285714285714
1543,61Oulun ammattikorkeakoulu Oy/Ammatillinen opettajakorkeakouluOsaOppi V - Digipedagogiikka osaamisperusteisen oppimisen tukena,3,,,,,,,,,,,,,,0.0,0.9,0.2449794265223829,0.47388888888888886
1544,"61Oulun yliopisto, Täudentävien opintojen keskusMurrosikäisenä kahden kulttuurin välissä",2,,,,,,,,,,,,,,-0.2,0.3,0.13217992271451282,0.008333333333333338
1545,"61Oulun yliopisto, Täydentävien opintojen keskus (TOPIK)Hyvä mieli, parempi koulu",1,,,,,,,,,,,,,,0.0,0.2,0.14142135623730953,0.1
1546,"61Oulun yliopisto, Täydentävien opintojen keskus (TOPIK)Hyvän johtamisen polku – Tukea johtamisen eri vaiheisiin opetus- ja kasvatusalalla",1,,,,,,,,,,,,,,0.2,0.2,,0.2
1547,"61Oulun yliopisto, Täydentävien opintojen keskus (TOPIK)Taitoja ja työkaluja digi-osaamiseen",1,,,,,,,,,,,,,,0.0,0.3,0.1414213562373095,0.1
1548,"61Oulun yliopisto, Täydentävien opintojen keskus (TOPIK)Tunnista, tiedosta, toimi -	yksilöllisestä kohtaamisesta onnistuneeseen oppimiseen  ",3,,,,,,,,,,,,,,0.0,0.3,,0.09999999999999999
1549,"61Oulun yliopisto, Täydentävien opintojen keskusVapaan sivistystyön pedagogiikkapäivitys ",4,,,,,,,,,,,,,,0.0,0.3,0.04182764462305713,0.09749999999999999
1550,61Pro Practica OyLOISTO - Varhaiskasvatuksen kehittämisverkoston kehittämistoiminnan tukeminen,4,,,,,,,,,,,,,,0.0,0.8,0.3264327514583128,0.25583333333333336
1551,61Pro Practica OyMajakka tuotteistaminen ja Iso Majakka,4,,,,,,,,,,,,,,-0.1,0.7,0.1819319816457238,0.1611111111111111
1552,61Rauhankasvatusinstituutti ryYhtä aikaa! - yhdenvertaisuus- ja tasa-arvosuunnittelukoulutus,6,,,,,,,,,,,,,,-0.2,0.4,0.1689813041385717,0.12222222222222222
1553,61Seinäjoen koulutuskuntayhtymä / OpinlakeusePAKKI II – perustaitajista pilvipalvelujen tehokäyttäjiksi,2,,,,,,,,,,,,,,-0.1,0.9,0.27342439325696233,0.15166666666666667
1554,61Suomen Kansanopistoyhdistys ryHyvä alku aikuisten perusopetukseen kansanopistoista - yhteisöllisyyttä ja kumppanuutta,2,,,,,,,,,,,,,,0.0,0.8,0.21173879628564074,0.09047619047619049
1555,"61Suomen Kansanopistoyhdistys-Finlands Folkhögskolförening ryDigitaalisuus opistojen strategiaan, pedagogiikkaan ja käytäntöön -hanke",3,,,,,,,,,,,,,,-0.1,0.4,0.10313109571295265,0.08712121212121211
1556,61Suomen Mielenterveysseura ry.Lapsen mieli -levittämishanke 2,5,,,,,,,,,,,,,,-0.2,0.9,0.29961651667912276,0.28512820512820514
1557,61Suomen Mielenterveysseura ryHyvää mieltä yhdessä -levittämishanke 2,3,,,,,,,,,,,,,,-0.2,0.9,0.28837296832425646,0.35755548799027054
1558,61Suomen eOppimiskeskus ry (SeOppi)Oppimisanalytiikkaa opettajan arkeen,3,,,,,,,,,,,,,,0.0,0.6,0.3,0.09999999999999999
1559,"61Suomen ympäristöopisto SYKLI OyMeidän paikka – teknologia, muotoilu, luovuus ja kestävä kehitys",5,,,,,,,,,,,,,,-0.1,0.6,0.18413896715467576,0.13066666666666668
1560,61Suomen ympäristöopisto SYKLIILMIÖT IHMETELTÄVIKSI - Monialaista oppimista ulkona,7,,,,,,,,,,,,,,-0.8,0.9,0.3819638124243355,0.4015476190476192
1561,61Suomen ympäristöopisto SYKLIULOS OPPIMAAN – tukea päiväkotien luonto- ja ympäristökasvatukseen,5,,,,,,,,,,,,,,-0.1,0.9,0.3339972135564949,0.272
1562,61Sydkustens landskapsförbundEftis möter skola,1,,,,,,,,,,,,,,0.0,0.8,0.26152028055746873,0.2625
1563,61Tampereen ammattikorkeakoulu OyKohti aktivoivaa opetusta STEM-aineissa,1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1564,61Tampereen ammattikorkeakoulu OyKohti reformia (TUTKE 3),1,,,,,,,,,,,,,,0.0,0.4,0.2081665999466133,0.16666666666666666
1565,61Tampereen ammattikorkeakoulu OyMatalan kynnyksen ohjelmointia peruskoulun opettajille,1,,,,,,,,,,,,,,0.0,0.7,0.37859388972001823,0.4333333333333333
1566,61Tampereen kesäyliopistoyhdistys ryValmiuksia ja osaamista monikulttuurisiin kohtaamisiin,1,,,,,,,,,,,,,,0.0,0.6,0.4242640687119285,0.3
1567,61Teatteriyhdistys Pensas ryTaika – monitaiteista taidekasvatusta varhaiskasvattajille ,4,,,,,,,,,,,,,,-0.4,0.6,0.35777087639996635,0.065
1568,61Toimihenkilöjärjestöjen Opintoliitto ry/Helsingin aikuisopistoLuku- ja kirjoitustaidon opetus oppivelvollisuusiän ylittäneille,2,,,,,,,,,,,,,,-0.1,0.9,0.4172573033008877,0.35357142857142854
1569,61Tornion kaupunki / Tornion kansalaisopistoMeänmaan verkko-opisto II,4,,,,,,,,,,,,,,-0.4,0.9,0.26080440122321336,0.3278968253968254
1570,61Touko Voutilaisen koulusäätiöKieli- ja lukutaitotietoisuus aikuisten perusopetuksessa,1,,,,,,,,,,,,,,0.0,0.7,0.2949576240750525,0.4199999999999999
1571,61Turun ammattikorkeakoulu OyVälineitä leikin arviointiin ja leikkitaitojen tukemiseen varhaiskasvatuksessa,3,,,,,,,,,,,,,,-0.1,0.9,0.22714249381576815,0.2527777777777778
1572,"61Turun kaupunki, sivistystoimiala, Turun ammattiinstituutti, aikuiskoulutusPedaRoihu",2,,,,,,,,,,,,,,0.0,0.6,0.1151086443322134,0.12000000000000002
1573,61Turun kesäyliopistoEloa ja iloa monimuotoiseen kieltenopetukseen,1,,,,,,,,,,,,,,0.0,0.0,,0.0
1574,61Turun yliopisto/Tulevaisuuden tutkimuskeskusTulevaisuus paljon mahdollista! - Tulevaisuusohjauksen menetelmät ja työkalut,3,,,,,,,,,,,,,,-0.1,0.5,0.028867513459481294,0.15555555555555556
1575,61Turun yliopistoOhjelmointi matematiikan opetuksessa,1,,,,,,,,,,,,,,0.0,0.0,,0.0
1576,61WWFOppilaslähtöistä ympäristötyötä koulun arjessa,3,,,,,,,,,,,,,,0.0,0.4,0.07071067811865478,0.11666666666666665
1577,62Helsingin kaupungin opetusvirastoJoustavan perusopetuksen kehittäminen,,,,,1,2,,,,,,,,1,-0.1,0.6,0.20564420875611814,0.07916666666666666
1578,62Hyvinkään kaupunkiJoustavasti yhdessä,,,,,,1,,,,,,,,,0.0,0.1,0.07071067811865478,0.05
1579,62Hämeenlinnan kaupunki / Hakkalan koulu ja Kaurialan kouluTÄHTI - jopo-toiminnan kehittämishanke Hämeessä,,,,,,,,,,,,,,2,0.1,0.3,,0.2
1580,62Kokkolan kaupunkiYhteistyöllä tuloksiin - JOPO-toiminta syrjäytymisen ehkäisijänä,,,,,,,,,,,,4,,1,0.0,0.3,,0.08
1581,62Kouvolan kaupunkiJOPO-verkostosta voimaa,,,,,,,,,,,,,,1,0.1,0.1,,0.1
1582,62Laukaan KuntaJopopedia,,,,,,2,,,,,,,,1,-0.1,0.6,,0.26666666666666666
1583,62Lieksan kaupunkiJOPO-hanke,,,,,,,,,,,,2,,,0.0,0.5,,0.25
1584,62Nakkilan kuntaJopon jälkeen toiselle asteelle,,,,,1,,,,,,,,,,0.0,0.0,0.0,0.0
1585,62Pedersöre kommunFinn framtiden med Flex,,,,,,,,,,,,1,,,0.1,0.5,0.19493588689617927,0.24000000000000005
1586,62Pudasjärven kaupunkiJoposta joustoa koulupolulle,,,,,,2,,,,,,1,,1,-0.7,0.4,0.07071067811865474,-0.01249999999999999
1587,62Pälkäneen kuntaPirkanmaan parastajat - JOPO-toimijoiden verkostohanke,,,,,1,2,,,,,,,,,0.0,0.2,,0.06666666666666667
1588,62Rauman kaupunkiJOPO-toiminnan kehittäminen,,,,,,,,,,,,1,,,0.1,0.9,0.4358898943540673,0.4000000000000001
1589,62Sotkamon kuntaKainuun jopo-toiminnan kehittämishanke,,,,,,1,,,,,,1,,,0.0,0.8,0.5656854249492381,0.2
1590,"62Vasa stad, svenskspråkig grundläggande utbildningIndividuella lärstigar för alla elever.",,,,,,,,,,,,1,,,0.1,0.8,0.3785938897200183,0.3666666666666667
1591,78AFS Intercultural Programs Finland ryKansainvälinen vaihto-oppilasohjelma,,,,,,1,,,,,,,,,0.1,0.1,,0.1
1592,78Kehittämiskeskus Opinkirjo ryNuorten parlamentti ja Tutki-Kokeile-Kehitä-toiminta,,,1,,,1,,,,,,,,,0.0,0.2,,0.1
1593,78Kesälukioseura ryKesälukiotoiminta,,,,,,,1,,,,,,,,0.0,0.0,,0.0
1594,78Suomen VanhempainliittoKodin ja päiväkodin / koulun yhteistyön kehittäminen varhaiskasvatuksessa ja koulutuksessa / järjestöille myönnettävät avustukset,,,1,,,2,1,,,1,,1,,,-0.3,0.9,0.257187948033966,0.10611111111111114
1595,78Suomen Ympäristökasvatuksen Seura ry (FEE Suomi)Vihreä lippu -ympäristökasvatusohjelma,,,,,,3,,,,,,,,,0.0,0.2,,0.06666666666666667
1596,78Suomen Youth For Understanding r.ySuomalaisten vaihto-oppilaiden apurahat,1,,,,,,,,,,,,,,0.0,0.0,,0.0
1597,"78Suomen lasten ja nuorten kuvataidekoulujen liitto ry Taiteen perusopetuksen koulutus- ja tiedotustoiminta, pedagoginen ja muu kehittämistyö",,,,,,,,,,1,,1,,,0.0,0.1,0.03535533905932739,0.025
1598,78Suomen leirikouluyhdistys - Lägerskolföreningen i Finland ryUlos luokasta! Leirikoululähettiläs-projekti,,,,,,1,,,,3,,,,,0.0,0.3,,0.075
1599,78Suomi-Saksa Yhdistysten Liitto ryOppilasvaihto Suomi - Saksa - Suomi,,,1,,,,,,,,,,,,0.0,0.0,,0.0
1600,81Ahlmanin koulun Säätiö srAlkuperäiskarjan geenipankkitoiminta,,,,,,,,,,,,,,1,0.1,0.1,,0.1
1601,81Kajaanin kaupungin koulutusliikelaitos Kainuun ammattiopistoAlkuperäiskarjan geenpankkitoiminta,,,,,,1,,,1,,,1,,,0.1,0.3,,0.20000000000000004
1602,82Helsingin Uusi yhteiskoulu oyDesing-ajattelusta ongelmanratkaisuun,,,1,,,,,,,,1,1,,,-0.1,0.5,,0.13333333333333333
1603,82Helsingin kaupunki opetusvirastoVärkkäämällä maailma haltuun- iloa ja innovointia oppimiseen,,,,,,,,,,,17,1,1,,-0.1,0.9,0.1907091317531155,0.15780701754385965
1604,82Kinnulan kuntaInnovatiivisten oppimisympäristöjen edistäminen esi-ja perusopetuksessa sekä lukiokoulutuksessa 2017,3,,,,,,,,,,,,,,-0.5,0.0,0.10606601717798216,-0.25
1605,82Kokkolan kaupunkiKielitaitoa työelämään ja kansainvälisyyteen,,,,,,1,,,,,6,4,1,,-0.2,0.5,0.16536216938722934,0.09305555555555556
1606,82Korsholms kommun/Korsholms gymnasiumKarriär2025,,,,,,1,,,,,2,1,1,,-0.4,0.6,0.20191005797700723,0.12666666666666665
1607,"82Kuopion kaupunki, kasvun ja oppimisen palvelualueÄänimaailma ja monimediaisuus - oivalluksia oppimiseen alakoululaisille",,,1,,,,,,,,4,4,,,-0.5,0.9,0.2395920983042117,0.19097883597883597
1608,82Kuopion kaupunkiGlobaali VR on osa lukiolaisen arkea,,,1,,,1,,,,,,1,,,0.0,0.6,0.13777158640377485,0.10000000000000002
1609,82Kvarnen Samkommun Science Expo,,,1,,,2,,,,,,,,,-0.1,0.8,0.14439013504921316,0.09206349206349208
1610,82Lahden kaupunkiLYhtY - Lukion yhteisöllisyyttä joustavin yksilöllisin oppimispoluin,,,,,,1,,,,,1,2,1,,-0.6,0.5,0.3150317240934152,0.08333333333333334
1611,82Lempäälän kunta#IDEA2020,,,,,,,,,,,1,4,1,,-0.7,0.9,0.20604612599610844,0.03819444444444444
1612,82Otavan Opisto / Mikkelin kaupunkiPulssi – sykettä lukion arviointikulttuuriin,,,1,,,1,,,,,,4,1,,-0.8,0.5,0.20626997392199378,0.026269841269841273
1613,82Otavan Opisto / Mikkelin kaupunkiSantra - juttelubotti etäopiskelijan ja etäohjaajan tukena verkko-oppimisympäristössä,,,2,,,1,,,,,,1,1,,-0.4,0.7,0.16387355930581418,0.025555555555555554
1614,"82Outokummun kaupunkiLearnLAB - uusi oppimisympäristö, uusi pedagogiikka",,,2,,,,,,,,1,,,,-0.5,0.6,0.38890872965260115,0.016666666666666663
1615,82Raseborg stadTeknikpoolen,,,1,,,1,,,,,1,1,,,0.0,0.6,0.12789399086057676,0.16666666666666666
1616,82Seinäjoen kaupunkiAikatauluihin joustoa,,,,,,,,,,,,1,,,-0.1,0.6,0.2863564212655271,0.22000000000000006
1617,"82Sipoon kunta, sivistyspalvelutUnelmien oppimaisemaa rakentamassa",1,,1,,,,,,,,,1,,,0.0,0.0,,0.0
1618,"82Sotkamon kunta, Sotkamon lukioVerkostosta voimaa - muutoksesta mahdollisuus",,,,,,,,,,,,1,,,0.0,0.1,0.07071067811865478,0.05
1619,82Staden JakobstadMinnovation lab,1,,1,,,2,,,,,,,,,-0.1,0.9,0.18135765739549373,0.25125
1620,82Touko Voutilaisen koulusäätiö / Eiran aikuislukioReaaliaineiden paja,,,1,,,,,,,,,,,,-0.1,0.4,0.2516611478423584,0.13333333333333333
1621,"82Turun kaupunki, sivistystoimiala, lukiokoulutus24/7 Monitoimiareena",,,,,,3,,,,,1,,,,-0.1,0.4,,0.1
1622,"82Turun kaupunki, sivistystoimiala/lukiokoulutusTutoriaalinen oppimisympäristö lyhyen matematiikan opiskeluun",,,,,,,,,,,5,1,1,,-0.1,0.6,0.17710851666477168,0.1392857142857143
1623,"82Turun yliopisto, Kasvatustieteiden tiedekunta, Turun normaalikouluHacking the 6th wave - lukion yliopisto- ja yritysyhteistyö",,,1,,,,,,,,1,1,1,,-0.3,0.3,0.09166666666666663,0.05277777777777778
1624,82Tuusulan kuntaLaajennetut oppimisympäristöt lukiokoulutuksessa,,,1,,,,,,,,1,2,,,-0.6,0.7,0.20770087967115963,0.07187500000000001
1625,"82Vanda stad, Svenskspråkiga resultatområdetHelsinge MakerSpace",,,1,,,,,,,,1,1,,,0.0,0.3,,0.09999999999999999
1626,82Vantaan kaupunkiLuovaa teknologiaa lukioihin,,,1,,,,,,,,,1,,,0.0,0.0,0.0,0.0
1627,85Espoon seudun koulutuskuntayhtymä OmniaHANAKO International,,1,,,,3,,1,,,,3,,1,-0.4,0.5,0.1621975053351007,0.019876543209876547
1628,85Helsinki Business College Oy / Suomen Liikemiesten KauppaopistoChiNet 2017-2018,,1,,,,,,1,1,,,,,,-0.3,0.4,0.2395101269572935,0.008333333333333338
1629,85Hengitysliitto ry/Ammattiopisto LuoviHenkilöstön kansainvälisyyspolku - merkkejä ja menestystä ,,1,,,,,,,1,,,2,,,-0.5,0.8,0.29735924741176073,0.22047619047619046
1630,"85Jokilaaksojen koulutuskuntayhtymä (1.1.2018 Koulutuskeskus Jedu, Ylivieska)Finland 100 in China",,1,,,,1,,1,2,,,,,2,-0.1,0.4,,0.05714285714285715
1631,85Jyväskylän koulutuskuntayhtymäAmmatillisen koulutuksen Intia-tietouden syventäminen,,1,,,,1,,1,1,,,1,,,-0.1,0.2,,0.020000000000000007
1632,85Kajaanin kaupungin koulutusliikelaitos Kainuun ammattiopistoKanada-verkosto enhancing next practices,,1,,,,1,,1,2,,,,,1,-0.1,0.5,0.14142135623730953,0.11666666666666665
1633,85Keski-Uudenmaan koulutuskuntayhtymäAKKUNA - Ikkuna Venäjälle,,1,,,,1,,1,,,,,,,-0.1,0.0,0.03535533905932739,-0.016666666666666666
1634,85Koulutuskeskus Salpaus -kuntayhtymäHuippulaadulla asiakaspalvelun ja palvelualojen taitajaksi,,1,,,,,,1,1,,,1,,1,0.0,0.9,0.229809703885628,0.19000000000000003
1635,85Kouvolan kaupunki/Kouvolan seudun ammattiopistoVerkostona Venäjälle,,1,,,,1,,1,,,,,,,0.0,0.1,,0.03333333333333333
1636,85OSEKK / OSAO / FINPECPotkua kotikansainvälistymiseen ja FINVET.FI -sivusto,,,,,,1,,,,,,,,1,0.0,0.0,,0.0
1637,"85Oulun seudun koulutuskuntayhtymä, Oulun seudun ammattiopistoVET-Net in Persian Gulf Area",,,,,,1,,1,1,,,,,,0.0,0.8,0.33166247903553997,0.13333333333333333
1638,85Raision seudun koulutuskuntayhtymäNew paths in ThaiGO cooperation ,,,,,,1,,,2,,,1,,1,0.0,0.1,0.0,0.02
1639,85Seinäjoen koulutuskuntayhtymäMinun maailmankansalaisuuspolkuni 3,,1,,,,,,1,1,,,,,,0.0,0.0,,0.0
1640,85Vaasan kaupunki /VamiaEurooppalaiset opintopolut - kohti merkiittävää osaamista,,1,,,,1,,1,,,,1,,,0.0,0.2,,0.05
1641,85Vantaan kaupunki/Vantaan ammattiopisto VariaKorea TechNet 3 - Automobile,,1,,,,,,1,,,,,,,-0.6,0.9,0.2927556309120416,0.15833333333333335
1642,87Jyväskylän koulutuskuntayhtymäMarkkinointimateriaalia tutkintoviennin tueksi,,,,,,1,,,,,,,,2,-0.1,0.0,,-0.03333333333333333
1643,89Barnavårdsförningen i Finland r.f.Lockande lärmiljö - projekt som uppmuntar till lek och utforskande på daghem,,,1,,,1,,,,,1,,2,,-0.1,0.6,0.18730756553530295,0.14666666666666667
1644,"89Espoon kaupunki, suomenkielinen ja ruotsinkielinen varhaiskasvatusLiikkumaan ja leikkimään INNOstava oppimisympäristö",,,,,,2,,,,,,,,,-0.2,0.2,0.1,0.05
1645,89Hattulan kuntaInnovatiivisten oppimisympäristöjen edistäminen varhaiskasvatuksessa 2017,,,2,,,,,,,,1,1,1,,0.0,0.1,0.0,0.04
1646,89Kaustisen kunta  InnoVasu2017,,,,,,1,,,,,,,,,-0.8,0.6,0.5036533199202271,-0.016666666666666687
1647,"89Kemin kaupunkiLiikkuen, leikkien iloisesti oppien",,,1,,,,,,,,1,,1,,-0.1,0.3,0.08164965809277261,0.09999999999999999
1648,89Kronoby kommunInnovativ digilek,,,1,,,,,,,,,1,1,,0.0,0.9,0.2003681064931938,0.2785714285714286
1649,89Lahden kaupunkiMun päiväkoti - päijäthämäläiset lapset oppimisympäristöjen innovoijina,,,3,,,,,,,,,1,,,0.0,0.1,,0.025
1650,89Lapinlahden kuntaToiminnallinen varhaiskasvatus,,,,,,4,,,,,,,1,,-0.4,0.9,0.2791582964946455,0.16904761904761906
1651,"89Lappeenrannan kaupunki, Saimaan mediakeskusMolla goes Steam - Lumottu oppimisympäristö",,,3,,,,,,,,,,,,0.0,0.0,,0.0
1652,89Liperin kuntaTeknologiaa ekosti-Ratkaisukeskeinen oppimisympäristö lasten ekososiaalisen kasvun tukena,1,,2,,,,,,,,,2,,,-0.1,0.8,,0.16
1653,"89Lohjan kaupunkiVirtaa varhaiskasvatukseen - tilat, osaaminen ja teknologia vastaamaan lapsen tarpeisiin",,,1,,,,,,,,,,2,,0.0,0.1,,0.03333333333333333
1654,89Oriveden kaupunki / VarhaiskasvatusLasten omaehtoisen liikunnan ja pitkäkestoisen leikin vahvistaminen varhaiskasvatuksen toimintakulttuurissa ,,,,,,,,,,,,4,,,-0.6,0.7,0.27550454915020384,0.2883928571428571
1655,89Paltamon kuntaMesikämmen liikuttaa,,,1,,,,,,,,,2,,,-0.1,0.5,0.3535533905932738,0.016666666666666663
1656,89Pargas stadGäddan och gängets mobila Skärgårdskulturlabb,,,1,,,2,,,,,,2,1,,-0.1,0.8,0.2027069642344682,0.21388888888888888
1657,89Posion kuntaEväitä elämään satupuutarhasta,,,,,,,,,,,3,6,,,-0.9,0.9,0.303031771205893,0.21342592592592594
1658,89Sateenkaari Koto ryMultaa ja Mukuloita - ruoan ja ravinteiden kierto varhaiskasvatuksen opetuksessa,,,,,,1,,,,,2,1,,,0.0,0.6,0.20481919879867122,0.18875000000000003
1659,"89Turun kaupungin sivistystoimiala, varhaiskasvatusTallimäen päiväkodin oppimisympäristöjen kehittäminen",,,1,,,,,,,,1,1,,,0.0,0.8,0.2667935298611981,0.2611111111111111
1660,89Uudenkaupungin kaupunkiOppimisen elämyksiä Uudenkaupungin varhaiskasvatuksessa,,,2,,,,,,,,,,,,0.0,0.0,,0.0
1661,89Vantaan varhaiskasvatusKokeellinen oppimisympäristö varhaiskasvatuksessa,,,1,,,,,,,,11,3,,,-0.3,0.9,0.19227932873567588,0.10588888888888887
1662,"91Alavuden kaupunki, Alavuden yläkouluRuotsi, ruotsin kieli-ja kulttuuri naapurinamme",,,,,,1,,,,,,,,,0.0,0.0,,0.0
1663,91Alavuden kaupunkiAlavuden lukion monitieteinen kansainvälistymishanke osana 	teemaopintokokonaisuuksien kehittämistä.,,,,,,,,,1,,,,,1,-0.1,0.0,0.07071067811865478,-0.025
1664,91Espoon kaupunki / Pohjois-Tapiolan lukioTeknologia ja kansainvälinen tietotyö,,,,,,,,,,,,3,,1,0.0,0.6,0.2885082959385616,0.38333333333333336
1665,"91Espoon kaupunki, Meritorin kouluKestävän kehityksen digipolku LUMA-koulussa",,,,,,5,,,,,,1,,1,-0.3,0.2,0.13493353063746344,7.93016446160826e-18
1666,91Grankulla stads skolväsendeKehittyvän maan virtuaalitodellisuus,,,,,,,,,,,,,,1,-0.1,0.2,0.21213203435596428,0.05
1667,"91Haapajärven kaupunkiYTE III - elävät koulut: osallistaminen kestävään kehitykseen paikallisesti, alueellisesti ja kansainvälisesti",,,,,,,,,1,,,,,,0.0,0.0,,0.0
1668,"91Hartolan kunta, Hartolan YhtenäiskouluKamuiksi kaikille",,,,,,,,,,,,,,1,0.0,0.0,,0.0
1669,91Helsingin Suomalainen YhteiskouluHumanismi ja kielet kunniaan,,,,,,,,,,,,,,1,-0.1,-0.1,,-0.1
1670,"91Helsingin kaupungin opetusvirasto, 1.6. Kasvatuksen ja koulutuksen toimialaYleissivistävän koulutuksen kansainvälisyyspäivät 2017",,,,,,,,,,,,2,,,-0.4,0.0,0.28284271247461906,-0.1
1671,"91Helsingin kaupunki, kasvatuksen ja koulutuksen toimialaKestävän kehityksen digitaaliset oppimisympäristöt maailmankansalaisuutta tukemassa",,,,,,1,,,,,,1,,,-0.1,0.8,0.21725011067782504,0.33000000000000007
