Unnamed: 0,personnel-costs-row.amount,material-costs-row.amount,rent-costs-row.amount,service-purchase-costs-row.amount,steamship-costs-row.amount,other-costs-row.amount,equipment-costs-row.amount,coordination-costs-row.amount,other-costs-row-2.amount,personnel-costs-row.amount-18,material-costs-row.amount-18,menotamount,project-incomes-row.amount,own-income-row.amount,eu-programs-income-row.amount,other-public-financing-income-row.amount,private-financing-income-row.amount,tulotamount,summaamount,SummienTodennakoisyys,radioButton-good-practices,organization_name,project_name,ei-tuotos-tyyppia,henkiloestoeliikkuvuudet-lkm,julkaisut,kasikirja,koulutus,muu-tuotos,ohjelma,opiskelijaliikkuvuudet-lkm,raportti,selvitys,tapahtuma,toimintamalli,tutkimus,verkkosivut,min,max,std,mean,sum,haku_id,osa_alue_id,osa_alue_nimi,poikkeavuus
106Svenska Österbottens förbund för utbildning o kultur/Yrkesakademin i ÖsterbottenWorking Quality - Quality in Work (senare WQ),107983.0,308.0,0.0,6768.0,5205.0,1681.0,2255.0,5027.0,0.0,0.0,0.0,129227.0,0.0,0.0,0.0,0.0,0.0,0.0,-129227.0,58.826548325997,0,Svenska Österbottens förbund för utbildning o kultur/Yrkesakademin i Österbotten,Working Quality - Quality in Work (senare WQ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,106,4,04 Ammatillinen koulutus,335.2060795284771
106Valtakunnallinen valmennus-ja liikuntakeskus PajulahtiJUUPEDA- JotainUuttaUrheiluopistoPEDAgogiikassa,106502.0,0.0,0.0,2470.0,12012.0,9562.0,0.0,12933.0,0.0,0.0,0.0,143479.0,0.0,0.0,0.0,0.0,0.0,0.0,-143479.0,45.17134901610868,0,Valtakunnallinen valmennus-ja liikuntakeskus Pajulahti,JUUPEDA- JotainUuttaUrheiluopistoPEDAgogiikassa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.16666666666666666,3.0,106,4,04 Ammatillinen koulutus,335.2313467821596
"106Etelä-Savon Koulutus Oy, Etelä-Savon ammattiopistoVETO-LAKU",70990.0,260.0,0.0,5415.0,7601.0,1126.0,0.0,5597.0,0.0,0.0,0.0,90989.0,0.0,0.0,0.0,68100.0,22889.0,90989.0,0.0,45.1095400244944,0,"Etelä-Savon Koulutus Oy, Etelä-Savon ammattiopisto",VETO-LAKU,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,2.0,106,4,04 Ammatillinen koulutus,334.4811499877444
106Pohjois-Karjalan koulutuskuntayhtymäLOISTE V,92740.0,0.0,0.0,2705.0,7862.0,1069.0,0.0,5033.0,0.0,0.0,0.0,109409.0,0.0,0.0,0.0,0.0,0.0,0.0,-109409.0,59.49873012698775,0,Pohjois-Karjalan koulutuskuntayhtymä,LOISTE V,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.5,0.0,0.3,2.0,106,4,04 Ammatillinen koulutus,334.02534617897123
106Salon seudun koulutuskuntayhtymäHyvin tekemistä länteen 2018,153350.0,650.0,0.0,6050.0,9550.0,3050.0,0.0,7500.0,0.0,0.0,0.0,180150.0,0.0,0.0,0.0,0.0,0.0,0.0,-180150.0,46.91960065297261,0,Salon seudun koulutuskuntayhtymä,Hyvin tekemistä länteen 2018,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,-0.1,0.8,0.33733382659365857,0.15166666666666667,10.0,106,4,04 Ammatillinen koulutus,332.44592661062865
106Suomen DiakoniaopistoYhdessä eteenpäin 6,80856.0,704.0,0.0,6291.0,1301.0,48.0,0.0,3000.0,0.0,0.0,0.0,92200.0,0.0,0.0,0.0,0.0,0.0,0.0,-92200.0,71.89941099319917,0,Suomen Diakoniaopisto,Yhdessä eteenpäin 6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.7,0.4,0.2284658428302685,0.06875,4.0,106,4,04 Ammatillinen koulutus,335.3486832082621
106Marttayhdistysten liitto ry / Oulun Palvelualan OpistoLaadulla reformiin 2,58734.0,968.0,0.0,4922.0,3745.0,0.0,0.0,4886.0,0.0,0.0,0.0,73255.0,0.0,0.0,0.0,0.0,0.0,0.0,-73255.0,59.810364539128464,0,Marttayhdistysten liitto ry / Oulun Palvelualan Opisto,Laadulla reformiin 2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,106,4,04 Ammatillinen koulutus,335.04424548476595
106Keski-Uudenmaan koulutuskuntayhtymäLARK 7 - Kohti itsearviointia,180510.0,18.0,0.0,6766.0,6234.0,1508.0,0.0,14663.0,0.0,0.0,0.0,209699.0,0.0,0.0,0.0,0.0,0.0,0.0,-209699.0,44.61847905689826,0,Keski-Uudenmaan koulutuskuntayhtymä,LARK 7 - Kohti itsearviointia,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,-0.1,1.0,106,4,04 Ammatillinen koulutus,333.4239893191002
106Oulun seudun koulutuskuntayhtymäLaatusampo 5,129294.0,703.0,0.0,7271.0,11907.0,2693.0,0.0,7752.0,0.0,0.0,0.0,159620.0,0.0,0.0,0.0,0.0,0.0,0.0,-159620.0,46.89421925172411,0,Oulun seudun koulutuskuntayhtymä,Laatusampo 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,106,4,04 Ammatillinen koulutus,334.8209830893167
106Jyväskylän koulutuskuntayhtymäSamassa veneessä 5 - Puhuria purjeisiin,100899.0,479.0,0.0,6007.0,6440.0,0.0,0.0,9101.0,0.0,0.0,0.0,122926.0,0.0,0.0,0.0,0.0,0.0,0.0,-122926.0,46.53094525473431,0,Jyväskylän koulutuskuntayhtymä,Samassa veneessä 5 - Puhuria purjeisiin,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.2117378789951561,0.25277777777777777,6.0,106,4,04 Ammatillinen koulutus,334.29033607240325
110Oulun kristillinen koulu / Oulun kristillinen kasvatus ry.Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,1220.0,0.0,122.0,4364.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,5759.0,0.0,0.0,0.0,0.0,0.0,0.0,-5759.0,97.0596620752634,0,Oulun kristillinen koulu / Oulun kristillinen kasvatus ry.,Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.98854527676986
110Vaasan kristillinen kouluKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,7825.0,31.0,0.0,4340.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,-12406.0,97.89449981526873,0,Vaasan kristillinen koulu,Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.98840792382492
110Jyväskylän kristillisen koulun yhdistys ryKoulujen kehittäminen ja opettajien kouluttaminen 2017-2018,2807.0,0.0,0.0,4006.0,425.0,325.0,0.0,0.0,0.0,0.0,0.0,7563.0,0.0,0.0,0.0,0.0,0.0,0.0,-7563.0,97.91843984544012,0,Jyväskylän kristillisen koulun yhdistys ry,Koulujen kehittäminen ja opettajien kouluttaminen 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.9887130243044
110Keski-Uudenmaan kristillisen koulun ja päiväkodin kannatusyhdistys ryKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,12719.0,0.0,0.0,327.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,13556.0,0.0,0.0,0.0,0.0,440.0,440.0,-13116.0,90.85517045278921,0,Keski-Uudenmaan kristillisen koulun ja päiväkodin kannatusyhdistys ry,Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.98827067365477
110Suomen Adventtikirkko / koulutoimiKristillisten koulujen toiminnan kehittäminen ja verkostotyö 2017-2018,1207.0,879.0,4303.0,10480.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,19569.0,0.0,0.0,0.0,0.0,0.0,0.0,-19569.0,77.92780700587133,0,Suomen Adventtikirkko / koulutoimi,Kristillisten koulujen toiminnan kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.98593853549363
110Porin Kristillisen koulun kannatusyhdistys ryKristillisten koulujen kehittäminen ja opettajien koulutus 2017-2018,2468.0,0.0,290.0,1543.0,642.0,292.0,0.0,0.0,0.0,0.0,0.0,5235.0,0.0,0.0,0.0,0.0,0.0,0.0,-5235.0,94.820068794985,0,Porin Kristillisen koulun kannatusyhdistys ry,Kristillisten koulujen kehittäminen ja opettajien koulutus 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.98846792522633
110Lahden kristillisen koulun kannatusyhdistys ry- Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,1070.0,0.0,0.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.0,0.0,0.0,0.0,0.0,0.0,0.0,-5674.0,97.39473277704431,0,Lahden kristillisen koulun kannatusyhdistys ry,- Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.9885336049551
110Rovaniemen seudun kristillisen koulun kannatusyhdistys ryKristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,500.0,500.0,210.0,96.19441441095523,0,Rovaniemen seudun kristillisen koulun kannatusyhdistys ry,Kristillisten koulujen kehittäminen ja verkostotyö 2017-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2,02 Esi- ja perusopetus,128.986901444735
111Muonion yhtenäiskouluTunturitutorit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9941725083515,0,Muonion yhtenäiskoulu,Tunturitutorit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,-0.1,0.0,111,2,02 Esi- ja perusopetus,227.91302489557177
111CONFIDO Pohjanmaan Kristillinen Kasvatus - Österbottens Kristliga Uppfostran rySuperope - TVT-osaamisen kartuttaminen ja osaamisen jakaminen.,4537.0,0.0,0.0,0.0,1097.0,0.0,4198.0,0.0,0.0,0.0,0.0,9832.0,0.0,0.0,0.0,0.0,0.0,0.0,-9832.0,78.78479633623938,0,CONFIDO Pohjanmaan Kristillinen Kasvatus - Österbottens Kristliga Uppfostran ry,Superope - TVT-osaamisen kartuttaminen ja osaamisen jakaminen.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.3271085446759225,0.48,1.0,111,2,02 Esi- ja perusopetus,227.9506795471724
111Espoon kristillisen koulun kannatusyhdistys ryTUTOR,9733.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,10574.0,0.0,0.0,0.0,0.0,0.0,0.0,-10574.0,81.6350964449265,0,Espoon kristillisen koulun kannatusyhdistys ry,TUTOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.05345224838248488,0.042857142857142864,1.0,111,2,02 Esi- ja perusopetus,229.17339817552508
111Etelä-Pohjanmaan Steinerkouluyhdistys r.y.Suomen steinerkoulujen TVT -tutortoiminnan ja -strategian kehittäminen,3671.0,0.0,0.0,298.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,0.0,0.0,0.0,0.0,0.0,0.0,-4784.0,98.00503959787613,0,Etelä-Pohjanmaan Steinerkouluyhdistys r.y.,Suomen steinerkoulujen TVT -tutortoiminnan ja -strategian kehittäminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3340899137937354,0.225,2.0,111,2,02 Esi- ja perusopetus,229.46352641864615
111Eurajoen kuntaTutoropettajien toiminta ja kouluttaminen Eurajoki,17439.0,0.0,0.0,4545.0,1303.0,970.0,0.0,0.0,0.0,0.0,0.0,24257.0,0.0,0.0,0.0,0.0,0.0,0.0,-24257.0,96.72235085482376,0,Eurajoen kunta,Tutoropettajien toiminta ja kouluttaminen Eurajoki,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111,2,02 Esi- ja perusopetus,229.1180883656157
111Punkalaitumen kuntaTutoropettajien toiminta ja kouluttaminen,5566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.0,0.0,0.0,0.0,0.0,0.0,0.0,-5566.0,98.12332475085665,0,Punkalaitumen kunta,Tutoropettajien toiminta ja kouluttaminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,-0.1,0.0,0.0,-0.03333333333333333,3.0,111,2,02 Esi- ja perusopetus,228.95421560889577
111Heinolan kaupunkiTutoropettajien toiminta Heinolassa,24882.0,0.0,0.0,1164.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,26529.0,28400.0,0.0,0.0,7100.0,0.0,35500.0,8971.0,62.267474464494,0,Heinolan kaupunki,Tutoropettajien toiminta Heinolassa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.3,0.23094010767585035,0.16666666666666666,1.0,111,2,02 Esi- ja perusopetus,229.30234555409442
111Heinäveden kuntaTutorhanke,10552.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,10758.0,0.0,0.0,0.0,0.0,0.0,0.0,-10758.0,98.2787608089297,0,Heinäveden kunta,Tutorhanke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,-0.1,0.5,0.12374368670764582,0.15833333333333333,6.0,111,2,02 Esi- ja perusopetus,226.74243186846707
111Humppilan kuntayhdessä eteenpäin,9431.0,363.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,0.0,0.0,0.0,0.0,0.0,0.0,-10611.0,94.28745042426407,0,Humppilan kunta,yhdessä eteenpäin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.2,0.8,0.0,0.30000000000000004,3.0,111,2,02 Esi- ja perusopetus,229.0971605168707
111Helsingin kaupunki/Kasvatuksen ja koulutuksen toimialaHelsingin suomen- ja ruotsinkielinen tutoropettajaverkosto 2.0,580187.0,0.0,0.0,36076.0,1434.0,5.0,0.0,0.0,0.0,0.0,0.0,617702.0,0.0,0.0,0.0,0.0,0.0,0.0,-617702.0,45.00172742880912,0,Helsingin kaupunki/Kasvatuksen ja koulutuksen toimiala,Helsingin suomen- ja ruotsinkielinen tutoropettajaverkosto 2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.7,0.14708693970125206,0.1212121212121212,11.0,111,2,02 Esi- ja perusopetus,209.10850271772534
111Helsingin Uusi yhteiskoulu OsakeyhtiöDigitutorit vertaistukena,7169.0,0.0,0.0,855.0,284.0,607.0,0.0,0.0,0.0,0.0,0.0,8915.0,0.0,0.0,0.0,0.0,0.0,0.0,-8915.0,98.23845574563092,0,Helsingin Uusi yhteiskoulu Osakeyhtiö,Digitutorit vertaistukena,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.27921943918990555,0.2316666666666667,3.0,111,2,02 Esi- ja perusopetus,229.29954553537294
111Sallan kuntaHyvää digiarkea etsimään kodin ja koulun yhteistyönä,25293.0,548.0,0.0,1056.0,5480.0,5175.0,2346.0,0.0,0.0,0.0,0.0,39898.0,0.0,0.0,0.0,0.0,0.0,0.0,-39898.0,78.79614162109806,0,Sallan kunta,Hyvää digiarkea etsimään kodin ja koulun yhteistyönä,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,-0.7,0.2,0.14142135623730953,-0.06666666666666665,5.0,111,2,02 Esi- ja perusopetus,227.45256794582008
111Liperin kuntaTutortoiminnan jatko,8645.0,0.0,120.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13325.0,0.0,0.0,0.0,0.0,0.0,0.0,-13325.0,97.14758694104731,0,Liperin kunta,Tutortoiminnan jatko,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.03012858042177
111Huittisten kaupunkiTutoropettajat muutosagentteina,32163.0,0.0,0.0,5184.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,37873.0,0.0,0.0,0.0,0.0,0.0,0.0,-37873.0,97.30979797868729,0,Huittisten kaupunki,Tutoropettajat muutosagentteina,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.0280498495587
111Helsingin yliopiston Viikin normaalikouluDigitutortoiminta II - Hgin yliopiston harjoittelukoulut,20952.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,21104.0,0.0,0.0,0.0,0.0,0.0,0.0,-21104.0,98.1920867227266,0,Helsingin yliopiston Viikin normaalikoulu,Digitutortoiminta II - Hgin yliopiston harjoittelukoulut,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3,0.05773502691896259,0.10833333333333334,4.0,111,2,02 Esi- ja perusopetus,228.8702398334447
111Alajärven kaupunkiYhdessä hyvä tulee 2,37325.0,164.0,0.0,75.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,38851.0,324.0,0.0,0.0,0.0,0.0,324.0,-38527.0,96.30954921082844,0,Alajärven kaupunki,Yhdessä hyvä tulee 2,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111,2,02 Esi- ja perusopetus,229.123723810079
111Hollolan kuntaKärkihanke 1 Tutorpettajan toiminta ja kouluttaminen 2017,26738.0,0.0,81.0,12657.0,928.0,68.0,0.0,0.0,0.0,0.0,0.0,40472.0,0.0,0.0,0.0,0.0,0.0,0.0,-40472.0,91.23997785440383,0,Hollolan kunta,Kärkihanke 1 Tutorpettajan toiminta ja kouluttaminen 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4,0.3,0.18973665961010275,0.04,1.0,111,2,02 Esi- ja perusopetus,229.1638381337077
111Limingan kuntaToimintaspurtista toimintakulttuurin muutokseen,29755.0,0.0,0.0,1560.0,309.0,36.0,0.0,0.0,0.0,0.0,0.0,31660.0,0.0,0.0,0.0,0.0,0.0,0.0,-31660.0,98.12896941691372,0,Limingan kunta,Toimintaspurtista toimintakulttuurin muutokseen,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.7,0.9,0.3219778864669875,0.2188888888888889,6.0,111,2,02 Esi- ja perusopetus,226.71830913558273
111Hämeenlinnan kaupunkiTutoropettajien toiminta ja kouluttaminen Hämeenlinnassa 2018-2019,89126.0,0.0,0.0,8000.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,-98000.0,89.84986910769628,0,Hämeenlinnan kaupunki,Tutoropettajien toiminta ja kouluttaminen Hämeenlinnassa 2018-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,-0.5,0.6,0.09928371852552292,0.055694444444444435,9.0,111,2,02 Esi- ja perusopetus,220.86980942397742
111Itä-Suomen suomalais-venäläisen koulun säätiö srTutoropettajat opetuksen kehittäjinä,12142.0,0.0,0.0,6192.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,19341.0,0.0,0.0,0.0,0.0,0.0,0.0,-19341.0,96.8877933415629,0,Itä-Suomen suomalais-venäläisen koulun säätiö sr,Tutoropettajat opetuksen kehittäjinä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.03223543704166
111Iisalmen kaupunkiTOP-opet huipulle,43380.0,0.0,0.0,11358.0,1547.0,209.0,0.0,0.0,0.0,0.0,0.0,56494.0,0.0,0.0,0.0,0.0,0.0,0.0,-56494.0,91.32763773912629,0,Iisalmen kaupunki,TOP-opet huipulle,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.4,0.07071067811865478,0.375,2.0,111,2,02 Esi- ja perusopetus,228.90746520426435
111Paimion kaupunkiTutoropettajien toiminta ja kouluttaminen,18748.0,0.0,0.0,4887.0,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,25148.0,0.0,0.0,0.0,0.0,0.0,0.0,-25148.0,96.60838573895036,0,Paimion kaupunki,Tutoropettajien toiminta ja kouluttaminen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,111,2,02 Esi- ja perusopetus,229.05784734987208
111Porin kaupunkiTutoropettajat pedagogiikan edistäjinä,167170.0,0.0,0.0,11903.0,1857.0,2.0,0.0,0.0,0.0,0.0,0.0,180932.0,0.0,0.0,0.0,0.0,0.0,0.0,-180932.0,76.85190587629974,0,Porin kaupunki,Tutoropettajat pedagogiikan edistäjinä,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,-0.4,0.6,0.16518297090128672,0.1023809523809524,7.0,111,2,02 Esi- ja perusopetus,224.93713564471966
111Porin Kristillisen koulun kannatusyhdistys ryTutoropettaja verkostoituu ja valmentaa,5934.0,0.0,0.0,298.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,6536.0,0.0,0.0,0.0,0.0,0.0,0.0,-6536.0,98.28840986884096,0,Porin Kristillisen koulun kannatusyhdistys ry,Tutoropettaja verkostoituu ja valmentaa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.05,2.0,111,2,02 Esi- ja perusopetus,229.40606688722823
111Pornaisten kuntaPornaisten tutoropettajat,21751.0,0.0,0.0,779.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,22840.0,0.0,0.0,0.0,0.0,0.0,0.0,-22840.0,98.31265227348972,0,Pornaisten kunta,Pornaisten tutoropettajat,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111,2,02 Esi- ja perusopetus,229.03267953378747
111Savonlinnan kaupunkiPeruskoulun Tutorit kentällä 2018-2019 Savonlinna,27877.0,0.0,0.0,1000.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,29143.0,0.0,0.0,0.0,0.0,0.0,0.0,-29143.0,98.16045504350531,0,Savonlinnan kaupunki,Peruskoulun Tutorit kentällä 2018-2019 Savonlinna,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.1,0.9,0.2901966054630253,0.175,4.0,111,2,02 Esi- ja perusopetus,228.89036440385672
111Haapajärven kaupunkiTutorin tuella,22805.0,222.0,0.0,800.0,810.0,761.0,0.0,0.0,0.0,0.0,0.0,25398.0,0.0,0.0,0.0,0.0,0.0,0.0,-25398.0,96.82318688376208,0,Haapajärven kaupunki,Tutorin tuella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.3,0.0,0.2,2.0,111,2,02 Esi- ja perusopetus,229.52301409758337
111Perhon kuntaPerhon tutoropettajien koulutus ja toiminta,7916.0,0.0,0.0,620.0,224.0,30.0,1448.0,0.0,0.0,0.0,0.0,10238.0,0.0,0.0,8190.0,2047.0,0.0,10237.0,-1.0,46.88178216627578,0,Perhon kunta,Perhon tutoropettajien koulutus ja toiminta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,2.0,111,2,02 Esi- ja perusopetus,229.4942622767027
111Lappeenrannan seudun steinerkoulun kannatusyhdistys r.y.Lappeenrannan steinerkoulun digitutor,4135.0,0.0,0.0,0.0,369.0,54.0,1121.0,0.0,0.0,0.0,0.0,5679.0,0.0,0.0,0.0,0.0,1439.0,1439.0,-4240.0,69.04403201199615,0,Lappeenrannan seudun steinerkoulun kannatusyhdistys r.y.,Lappeenrannan steinerkoulun digitutor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,111,2,02 Esi- ja perusopetus,227.7703132836187
111Mänttä-Vilppulan kaupunkiTaidekaupungin digitutorit,22115.0,0.0,0.0,1300.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,24393.0,0.0,0.0,0.0,0.0,0.0,0.0,-24393.0,97.94002998407377,0,Mänttä-Vilppulan kaupunki,Taidekaupungin digitutorit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11547005383792518,0.06666666666666668,0.0,111,2,02 Esi- ja perusopetus,228.65122496533036
